File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3620,1.5108,34.6753,27.7745,68.4,2.98,129.6,0.085,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3621,1.5106,34.6752,27.7745,68.4,2.96,128.4,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3622,1.5107,34.6754,27.7746,68.4,2.98,129.4,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3623,1.5108,34.6754,27.7746,68.4,2.96,128.7,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3624,1.5107,34.6756,27.7748,68.4,2.95,128.2,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3625,1.5104,34.6756,27.7748,68.4,2.96,128.4,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3626,1.5101,34.6756,27.7748,68.4,3.04,132.3,0.096,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3627,1.5102,34.6757,27.7749,68.4,2.95,128.0,0.096,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3628,1.5105,34.6755,27.7747,68.4,3.01,130.9,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3629,1.5106,34.6755,27.7747,68.4,2.98,129.6,0.1,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3630,1.5107,34.6757,27.7749,68.4,2.96,128.4,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3631,1.5109,34.6758,27.7749,68.4,2.99,129.8,0.09,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3632,1.5109,34.6757,27.7748,68.4,2.98,129.4,0.08,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3633,1.5109,34.6757,27.7748,68.4,3.0,130.1,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3634,1.5108,34.6758,27.7749,68.4,2.98,129.6,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3635,1.5108,34.6758,27.7749,68.4,2.97,129.2,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3636,1.5109,34.6759,27.775,68.4,2.98,129.4,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3637,1.511,34.6758,27.7749,68.4,2.96,128.6,0.10800000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3638,1.511,34.6758,27.7749,68.4,3.01,130.7,0.08900000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3639,1.5112,34.6757,27.7748,68.4,2.97,129.1,0.098,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3640,1.5113,34.6756,27.7747,68.4,2.96,128.4,0.096,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3641,1.5115,34.6756,27.7747,68.4,3.01,130.8,0.102,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3642,1.5115,34.6758,27.7749,68.4,2.93,127.3,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3643,1.5116,34.6757,27.7748,68.4,2.95,128.3,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3644,1.5115,34.6758,27.7749,68.4,3.0,130.2,0.096,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3645,1.5115,34.676,27.775,68.4,2.95,128.3,0.10300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3646,1.5113,34.6758,27.7749,68.4,2.96,128.6,0.099,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3647,1.5111,34.6759,27.775,68.4,2.99,130.1,0.098,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3648,1.5109,34.676,27.7751,68.4,3.01,130.9,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3649,1.5108,34.676,27.7751,68.4,2.92,127.1,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3650,1.5112,34.676,27.7751,68.4,2.94,127.7,0.1,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3651,1.5109,34.6758,27.7749,68.4,2.99,129.9,0.084,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3652,1.5109,34.6759,27.775,68.4,2.98,129.3,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3653,1.511,34.6761,27.7752,68.3,2.95,128.0,0.10099999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3654,1.511,34.6761,27.7752,68.4,3.01,130.7,0.095,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3655,1.5108,34.6762,27.7753,68.4,3.01,130.6,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3656,1.5108,34.6761,27.7752,68.4,2.97,129.1,0.1,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3657,1.5107,34.6761,27.7752,68.4,2.99,129.7,0.09699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3658,1.5104,34.6762,27.7753,68.4,3.02,131.0,0.09699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3659,1.5103,34.6763,27.7754,68.4,2.95,128.1,0.098,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3660,1.5104,34.6761,27.7752,68.4,3.04,132.0,0.09699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3661,1.5104,34.676,27.7751,68.4,2.99,130.0,0.08800000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3662,1.5105,34.676,27.7751,68.4,2.95,128.3,0.098,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3663,1.5106,34.676,27.7751,68.4,3.01,130.8,0.095,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3664,1.5108,34.6761,27.7752,68.4,3.0,130.4,0.10099999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3665,1.5109,34.6761,27.7752,68.4,3.01,130.9,0.10300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3666,1.511,34.6762,27.7752,68.4,2.97,128.8,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3667,1.511,34.6762,27.7752,68.4,3.04,132.1,0.079,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3668,1.5109,34.6763,27.7753,68.4,2.92,127.0,0.10099999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3669,1.5106,34.6764,27.7754,68.4,2.99,129.8,0.095,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3670,1.5104,34.6763,27.7754,68.3,3.0,130.4,0.098,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3671,1.5104,34.6763,27.7754,68.3,3.01,130.9,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3672,1.5105,34.6763,27.7754,68.3,2.97,129.1,0.092,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3673,1.5103,34.6764,27.7755,68.3,3.03,131.4,0.098,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3674,1.5099,34.6765,27.7756,68.3,2.97,128.8,0.095,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3675,1.5098,34.6765,27.7756,68.3,2.96,128.6,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3676,1.5101,34.6763,27.7754,68.3,3.04,131.9,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3677,1.5103,34.6762,27.7753,68.4,2.98,129.4,0.106,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3678,1.5104,34.6763,27.7754,68.3,2.98,129.3,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3679,1.5103,34.6765,27.7755,68.3,3.01,130.8,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3680,1.51,34.6765,27.7756,68.3,2.99,129.7,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3681,1.5098,34.6766,27.7757,68.3,3.06,133.0,0.094,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3682,1.5096,34.6768,27.7758,68.3,2.98,129.6,0.10099999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3683,1.5097,34.6767,27.7757,68.3,3.05,132.3,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3685,1.5103,34.6765,27.7755,68.3,2.95,128.1,0.08800000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3686,1.5101,34.6765,27.7755,68.3,2.99,129.9,0.077,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3687,1.5099,34.6767,27.7757,68.3,3.04,132.3,0.09,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3688,1.5098,34.6767,27.7757,68.3,3.03,131.7,0.10800000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3689,1.5095,34.6767,27.7758,68.3,2.98,129.3,0.096,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3690,1.5092,34.677,27.776,68.3,3.02,131.0,0.10800000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3691,1.5093,34.6768,27.7758,68.3,3.02,131.2,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3692,1.5092,34.6766,27.7757,68.3,2.97,129.1,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3693,1.5093,34.6767,27.7758,68.3,3.05,132.5,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3694,1.5092,34.6767,27.7758,68.3,3.02,131.2,0.102,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3695,1.5093,34.6769,27.7759,68.3,3.01,130.9,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3696,1.5093,34.6769,27.7759,68.3,3.01,130.6,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3697,1.5091,34.677,27.776,68.3,2.96,128.5,0.10099999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3698,1.5089,34.677,27.776,68.3,3.05,132.5,0.098,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3699,1.5089,34.677,27.776,68.3,3.01,130.7,0.098,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3700,1.5089,34.677,27.776,68.3,3.04,132.1,0.099,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3701,1.5089,34.677,27.776,68.3,3.0,130.2,0.1,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3702,1.5087,34.677,27.776,68.3,3.02,131.3,0.095,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3703,1.5091,34.6769,27.7759,68.3,3.01,130.8,0.1,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3704,1.5093,34.6768,27.7758,68.3,3.0,130.3,0.09699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3705,1.5091,34.6769,27.7759,68.3,3.02,131.4,0.087,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3706,1.5094,34.6767,27.7758,68.3,3.01,130.9,0.077,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3707,1.5093,34.6768,27.7758,68.3,2.98,129.4,0.087,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3708,1.5093,34.6768,27.7758,68.3,3.02,131.1,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3709,1.5091,34.6771,27.7761,68.3,3.01,130.9,0.077,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3710,1.5089,34.6771,27.7761,68.3,3.06,132.7,0.08800000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3711,1.5087,34.677,27.776,68.4,2.98,129.6,0.09699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3712,1.5084,34.6771,27.7762,68.4,3.04,132.0,0.10400000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3713,1.5083,34.6772,27.7762,68.4,2.99,130.0,0.085,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3714,1.5086,34.6771,27.7761,68.3,3.03,131.7,0.09699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3715,1.5087,34.6769,27.776,68.3,3.02,131.0,0.1,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3716,1.5086,34.6772,27.7762,68.4,3.03,131.7,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3717,1.5085,34.6773,27.7763,68.4,3.02,131.1,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3718,1.5085,34.6772,27.7762,68.4,3.01,130.7,0.09699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3719,1.5086,34.6772,27.7762,68.3,3.03,131.7,0.09699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3720,1.5085,34.6771,27.7761,68.4,3.02,131.2,0.098,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3721,1.5085,34.6773,27.7763,68.4,3.02,131.2,0.098,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3722,1.5085,34.6773,27.7763,68.3,3.02,131.2,0.077,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3723,1.5083,34.6774,27.7764,68.4,3.02,131.2,0.083,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3724,1.5082,34.6773,27.7763,68.3,3.02,131.3,0.087,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3725,1.5083,34.6773,27.7763,68.3,3.03,131.7,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3726,1.5084,34.6772,27.7762,68.3,3.02,131.3,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3727,1.5081,34.6773,27.7763,68.3,3.02,131.4,0.096,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3728,1.5079,34.6774,27.7764,68.3,3.02,131.4,0.08900000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3729,1.508,34.6775,27.7765,68.4,3.02,131.4,0.096,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3730,1.5082,34.6772,27.7762,68.4,3.02,131.1,0.096,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3731,1.5082,34.6772,27.7762,68.4,3.03,131.8,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3732,1.5084,34.6773,27.7763,68.3,3.04,131.9,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3733,1.5085,34.6772,27.7762,68.3,3.01,130.9,0.098,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3734,1.5086,34.6773,27.7763,68.4,3.05,132.4,0.098,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3735,1.5087,34.6773,27.7763,68.4,3.01,130.6,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3736,1.5087,34.6774,27.7764,68.4,3.03,131.5,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3737,1.5087,34.6774,27.7764,68.4,3.05,132.7,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3738,1.5088,34.6775,27.7764,68.3,3.01,130.6,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3739,1.5085,34.6775,27.7765,68.3,3.03,131.6,0.095,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3740,1.508,34.6776,27.7766,68.4,3.03,131.6,0.096,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3741,1.5087,34.6773,27.7763,68.3,3.04,132.0,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3742,1.5085,34.6774,27.7764,68.3,3.01,130.8,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3743,1.5083,34.6775,27.7765,68.4,3.06,132.9,0.1,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3744,1.5082,34.6776,27.7766,68.4,3.0,130.4,0.096,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3745,1.5082,34.6775,27.7765,68.4,3.03,131.7,0.084,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3746,1.5081,34.6776,27.7766,68.4,3.03,131.7,0.077,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3747,1.5082,34.6776,27.7766,68.4,3.02,131.3,0.08900000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3748,1.5082,34.6776,27.7766,68.4,3.04,132.1,0.085,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3749,1.5081,34.6776,27.7766,68.4,3.03,131.8,0.086,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3750,1.508,34.6777,27.7767,68.4,3.05,132.4,0.092,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3751,1.5079,34.6777,27.7767,68.4,3.01,130.7,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3752,1.5078,34.6778,27.7768,68.4,3.04,132.2,0.10099999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3753,1.5076,34.6779,27.7769,68.4,3.04,131.8,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3754,1.5077,34.6779,27.7768,68.4,3.03,131.7,0.084,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3755,1.5078,34.6778,27.7768,68.4,3.05,132.3,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3756,1.5082,34.6776,27.7766,68.4,3.03,131.4,0.10099999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3762,1.5086,34.6778,27.7767,68.4,3.07,133.3,0.098,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3763,1.5083,34.6781,27.776999999999997,68.4,3.02,131.1,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3764,1.508,34.6779,27.7768,68.4,3.04,132.1,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3766,1.5079,34.6777,27.7767,68.4,3.05,132.6,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3767,1.5078,34.6779,27.7768,68.4,3.03,131.7,0.092,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3768,1.5078,34.6779,27.7768,68.4,3.04,132.1,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3769,1.5076,34.6781,27.776999999999997,68.4,3.04,132.1,0.098,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3770,1.5077,34.6781,27.776999999999997,68.4,3.06,132.8,0.095,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3771,1.5079,34.6779,27.7768,68.4,3.03,131.6,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3772,1.5081,34.6777,27.7767,68.4,3.04,132.2,0.084,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3773,1.5083,34.6779,27.7768,68.4,3.04,132.2,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3774,1.5083,34.6781,27.776999999999997,68.4,3.06,133.1,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3775,1.5084,34.678000000000004,27.7769,68.4,3.02,131.3,0.08900000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3776,1.5083,34.678000000000004,27.7769,68.4,3.06,133.0,0.08,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3777,1.5083,34.6781,27.776999999999997,68.4,3.03,131.6,0.092,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3778,1.5084,34.6779,27.7768,68.4,3.08,134.0,0.09300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3779,1.5084,34.6781,27.776999999999997,68.4,3.01,130.8,0.095,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3780,1.508,34.6782,27.7771,68.3,3.06,132.9,0.08800000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3781,1.508,34.6781,27.776999999999997,68.4,3.04,132.0,0.084,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3782,1.5081,34.6781,27.776999999999997,68.4,3.05,132.4,0.105,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,3783,1.5083,34.6779,27.7768,68.4,3.05,132.4,0.09300000000000001,
