File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4092.1,1.5011,34.6833,27.7817,59.4,3.15,137.0,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4092.9,1.5016,34.6832,27.7815,59.4,3.15,137.0,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4094.0,1.5014,34.6834,27.7817,59.4,3.15,137.0,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4095.0,1.5015,34.6833,27.7816,59.4,3.15,137.0,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4096.0,1.5013,34.6832,27.7816,59.4,3.15,137.0,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4097.0,1.5013,34.6833,27.7816,59.4,3.15,137.0,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4098.0,1.501,34.6834,27.7817,59.4,3.15,137.0,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4099.0,1.5009,34.6834,27.7818,59.4,3.16,137.1,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4100.0,1.5012,34.6834,27.7817,59.4,3.16,137.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4101.0,1.5014,34.6835,27.7818,59.4,3.15,137.0,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4102.0,1.5015,34.6837,27.781999999999996,59.4,3.16,137.1,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4103.0,1.5015,34.6837,27.781999999999996,59.4,3.15,137.0,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4104.0,1.5014,34.6835,27.7818,59.4,3.16,137.1,0.059000000000000004,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4105.0,1.5012,34.6834,27.7817,59.4,3.16,137.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4106.0,1.501,34.6834,27.7817,59.4,3.16,137.1,0.059000000000000004,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4107.0,1.5011,34.6835,27.7818,59.4,3.16,137.2,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4108.0,1.5014,34.6833,27.7816,59.4,3.16,137.2,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4109.0,1.5014,34.6835,27.7818,59.4,3.16,137.3,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4110.0,1.5014,34.6836,27.7819,59.4,3.16,137.2,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4111.0,1.5016,34.6835,27.7818,59.4,3.16,137.2,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4112.0,1.5019999999999998,34.6837,27.7819,59.4,3.16,137.3,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4113.0,1.5019,34.6837,27.7819,59.4,3.16,137.3,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4114.0,1.5019,34.6837,27.7819,59.4,3.16,137.4,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4115.0,1.5019,34.6835,27.7818,59.4,3.16,137.3,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4116.0,1.5019,34.6834,27.7817,59.4,3.16,137.3,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4117.0,1.5019999999999998,34.6836,27.7818,59.4,3.16,137.3,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4118.0,1.5019999999999998,34.6836,27.7818,59.4,3.16,137.2,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4119.0,1.5021,34.6837,27.7819,59.4,3.16,137.1,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4120.0,1.5021,34.6838,27.781999999999996,59.4,3.16,137.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4121.0,1.5021,34.6837,27.7819,59.4,3.16,137.3,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4122.0,1.5022,34.6837,27.7819,59.4,3.16,137.3,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4123.0,1.5024,34.6835,27.7817,59.4,3.16,137.3,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4124.0,1.5025,34.6836,27.7818,59.4,3.16,137.3,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4125.0,1.5026,34.6838,27.781999999999996,59.4,3.16,137.4,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4126.0,1.5027,34.6837,27.7819,59.4,3.16,137.3,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4127.0,1.5027,34.6837,27.7819,59.4,3.16,137.3,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4128.0,1.5026,34.6839,27.781999999999996,59.4,3.16,137.4,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4129.0,1.5024,34.6838,27.781999999999996,59.4,3.16,137.4,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4130.0,1.5024,34.6838,27.781999999999996,59.4,3.16,137.3,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4131.0,1.5024,34.6839,27.781999999999996,59.4,3.16,137.3,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4132.0,1.5025,34.6839,27.781999999999996,59.4,3.16,137.4,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4133.0,1.5025,34.6839,27.781999999999996,59.4,3.16,137.4,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4134.0,1.5027,34.6838,27.7819,59.4,3.16,137.4,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4135.0,1.5028,34.6838,27.7819,59.4,3.16,137.4,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4135.9,1.5028,34.6836,27.7818,59.4,3.16,137.5,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4137.0,1.5027,34.6836,27.7818,59.4,3.16,137.5,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4138.0,1.5027,34.6838,27.7819,59.4,3.17,137.5,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4139.0,1.5028,34.6839,27.781999999999996,59.4,3.16,137.5,0.059000000000000004,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4140.0,1.5028,34.6839,27.781999999999996,59.4,3.16,137.5,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4141.0,1.5027,34.684,27.7821,59.4,3.17,137.5,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4142.0,1.5028,34.6838,27.7819,59.4,3.17,137.6,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4143.0,1.5028,34.6839,27.781999999999996,59.4,3.17,137.5,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4144.0,1.5030000000000001,34.6838,27.7819,59.4,3.17,137.5,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4145.0,1.5032,34.684,27.7821,59.4,3.16,137.4,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4146.0,1.5033,34.684,27.7821,59.4,3.16,137.4,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4147.0,1.5034,34.684,27.7821,59.4,3.16,137.4,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4148.0,1.5032,34.684,27.7821,59.4,3.16,137.4,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4149.0,1.5032,34.6841,27.7822,59.4,3.17,137.5,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4150.0,1.5033,34.684,27.7821,59.4,3.16,137.5,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4151.0,1.5034,34.6839,27.781999999999996,59.4,3.17,137.5,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4152.0,1.5036,34.6837,27.7818,59.4,3.17,137.5,0.059000000000000004,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4153.0,1.5035,34.6839,27.781999999999996,59.4,3.16,137.5,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4154.0,1.5034,34.6841,27.7821,59.4,3.16,137.5,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4155.0,1.5033,34.6841,27.7821,59.4,3.17,137.6,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4156.0,1.5033,34.6841,27.7821,59.4,3.17,137.6,0.059000000000000004,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4157.0,1.5032,34.6841,27.7822,59.4,3.17,137.6,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4157.9,1.5037,34.6837,27.7818,59.4,3.17,137.6,0.059000000000000004,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4159.0,1.5038,34.684,27.781999999999996,59.4,3.17,137.6,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4160.0,1.5036,34.6841,27.7821,59.4,3.17,137.6,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4161.0,1.5035,34.6842,27.7822,59.4,3.17,137.6,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4162.0,1.5034,34.6842,27.7822,59.4,3.17,137.6,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4163.1,1.5035,34.6842,27.7822,59.4,3.17,137.7,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4163.9,1.5037,34.6839,27.781999999999996,59.4,3.17,137.7,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4165.0,1.5041,34.6841,27.7821,59.4,3.17,137.7,0.057999999999999996,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4166.0,1.5041,34.6841,27.7821,59.4,3.17,137.7,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4167.0,1.5039,34.6842,27.7822,59.4,3.17,137.7,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4168.0,1.5038,34.6842,27.7822,59.4,3.17,137.7,0.065,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4169.0,1.5038,34.6842,27.7822,59.4,3.17,137.7,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4170.0,1.5038,34.6843,27.7823,59.4,3.17,137.8,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4171.0,1.5038,34.6842,27.7822,59.4,3.17,137.8,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4172.0,1.5039,34.6842,27.7822,59.4,3.17,137.8,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4173.0,1.5039,34.6843,27.7823,59.4,3.17,137.8,0.059000000000000004,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4174.0,1.504,34.6842,27.7822,59.4,3.17,137.8,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4175.0,1.504,34.6844,27.7823,59.4,3.17,137.8,0.065,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4176.0,1.5041,34.6843,27.7822,59.4,3.17,137.8,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4177.0,1.5041,34.6843,27.7822,59.4,3.17,137.8,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4178.0,1.5043,34.6842,27.7822,59.4,3.17,137.8,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4179.0,1.5045,34.6841,27.7821,59.4,3.17,137.8,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4180.0,1.5046,34.6843,27.7822,59.4,3.17,137.7,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4181.0,1.5047,34.6843,27.7822,59.4,3.17,137.8,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4182.0,1.5048,34.6843,27.7822,59.4,3.17,137.7,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4183.0,1.5047,34.6844,27.7823,59.4,3.17,137.8,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4184.0,1.5047,34.6844,27.7823,59.4,3.17,137.8,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4185.0,1.5048,34.6843,27.7822,59.4,3.17,137.8,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4186.0,1.5049,34.6843,27.7822,59.4,3.17,137.8,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4187.0,1.5049,34.6844,27.7823,59.4,3.17,137.8,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4188.0,1.5049,34.6845,27.7823,59.4,3.17,137.9,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4189.0,1.505,34.6845,27.7823,59.4,3.17,137.8,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4190.0,1.5051,34.6844,27.7823,59.4,3.17,137.8,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4191.0,1.5052,34.6843,27.7822,59.4,3.17,137.9,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4192.0,1.5053,34.6843,27.7822,59.4,3.18,138.0,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4193.0,1.5055,34.6843,27.7821,59.4,3.18,138.0,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4194.0,1.5056,34.6845,27.7823,59.4,3.18,138.0,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4195.0,1.5057,34.6845,27.7823,59.4,3.18,138.0,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4196.0,1.5058,34.6845,27.7823,59.4,3.18,138.0,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4197.0,1.5058,34.6844,27.7822,59.4,3.18,138.0,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4198.1,1.5058,34.6844,27.7822,59.4,3.18,138.0,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4198.9,1.5061,34.6841,27.7819,59.4,3.18,138.0,0.065,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4200.0,1.5063,34.6843,27.7821,59.4,3.18,138.0,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4201.0,1.5063,34.6844,27.7822,59.4,3.18,138.1,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4202.0,1.5063,34.6845,27.7822,59.4,3.18,138.0,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4203.0,1.5063,34.6846,27.7823,59.4,3.18,138.0,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4204.1,1.5063,34.6844,27.7822,59.4,3.18,138.0,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4204.9,1.5064,34.6843,27.7821,59.4,3.18,138.0,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4206.0,1.5067,34.6842,27.781999999999996,59.4,3.18,138.0,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4207.0,1.5067,34.6845,27.7822,59.4,3.18,138.1,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4208.0,1.5067,34.6845,27.7822,59.4,3.18,138.1,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4209.0,1.5067,34.6845,27.7822,59.4,3.18,138.1,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4210.0,1.5067,34.6846,27.7823,59.4,3.18,138.1,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4211.0,1.5067,34.6846,27.7823,59.4,3.18,138.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4212.0,1.5069,34.6845,27.7822,59.4,3.18,138.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4213.0,1.5069,34.6845,27.7822,59.4,3.18,138.2,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4214.0,1.5069,34.6845,27.7822,59.4,3.18,138.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4215.0,1.507,34.6847,27.7824,59.4,3.18,138.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4216.0,1.5072,34.6846,27.7823,59.4,3.18,138.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4217.0,1.5071,34.6847,27.7823,59.4,3.18,138.2,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4218.0,1.507,34.6846,27.7823,59.4,3.18,138.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4219.0,1.507,34.6846,27.7823,59.4,3.18,138.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4220.0,1.507,34.6846,27.7823,59.4,3.18,138.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4221.0,1.5071,34.6847,27.7823,59.4,3.18,138.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4222.0,1.5072,34.6847,27.7823,59.4,3.18,138.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4223.0,1.5074,34.6846,27.7822,59.4,3.18,138.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4224.0,1.5073,34.6848,27.7824,59.4,3.18,138.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4225.0,1.5073,34.6848,27.7824,59.4,3.18,138.2,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4226.0,1.5074,34.6847,27.7823,59.4,3.18,138.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4226.9,1.5075,34.6845,27.7822,59.4,3.18,138.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4228.0,1.5076,34.6848,27.7824,59.4,3.18,138.1,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4229.0,1.5077,34.6849,27.7825,59.4,3.18,138.2,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4230.0,1.5078,34.6848,27.7824,59.4,3.18,138.3,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4231.0,1.5078,34.6849,27.7825,59.4,3.18,138.2,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4232.0,1.5078,34.6848,27.7824,59.4,3.18,138.1,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4233.0,1.5078,34.6848,27.7824,59.4,3.18,138.1,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4233.9,1.5081,34.6845,27.7821,59.4,3.18,138.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4235.0,1.5082,34.6848,27.7823,59.3,3.18,138.1,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4236.0,1.5082,34.6849,27.7824,59.3,3.18,138.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4237.0,1.5081,34.6849,27.7824,59.3,3.18,138.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4238.0,1.508,34.6849,27.7824,59.3,3.18,138.2,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4239.1,1.5081,34.6849,27.7824,59.3,3.18,138.2,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4239.9,1.5083,34.6847,27.7823,59.3,3.18,138.2,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4241.0,1.5086,34.6847,27.7822,59.3,3.18,138.2,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4242.0,1.5086,34.6849,27.7824,59.3,3.18,138.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4243.0,1.5086,34.685,27.7825,59.3,3.18,138.3,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4244.0,1.5087,34.6849,27.7824,59.3,3.18,138.1,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4245.0,1.5086,34.6849,27.7824,59.3,3.18,138.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4246.0,1.5087,34.685,27.7825,59.3,3.18,138.1,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4247.0,1.5087,34.6851,27.7826,59.3,3.18,138.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4248.0,1.5089,34.6849,27.7824,59.3,3.18,138.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4249.0,1.5091,34.6848,27.7823,59.3,3.18,138.1,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4250.0,1.5091,34.685,27.7824,59.3,3.18,138.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4251.0,1.5092,34.685,27.7824,59.3,3.18,138.1,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4252.0,1.5092,34.6851,27.7825,59.3,3.18,138.1,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4253.1,1.5093,34.685,27.7824,59.3,3.18,138.1,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4254.2,1.5096,34.6847,27.7822,59.3,3.18,138.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4255.0,1.5097,34.6848,27.7822,59.3,3.18,138.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4256.0,1.5096,34.685,27.7824,59.3,3.18,138.0,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4257.0,1.5095,34.6851,27.7825,59.3,3.18,138.0,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4258.0,1.5095,34.6851,27.7825,59.2,3.18,138.0,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4259.1,1.51,34.6849,27.7823,59.3,3.18,138.0,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4260.0,1.51,34.6849,27.7823,59.2,3.18,138.0,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4261.0,1.5099,34.6851,27.7825,59.2,3.18,138.0,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4262.0,1.5099,34.6852,27.7825,59.2,3.18,138.0,0.062,
