File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,696,3.395,34.2675,27.2893,65.3,0.56,24.3,1.4409999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,696,3.4079,34.2632,27.2846,65.3,0.56,24.2,1.4580000000000002,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,696,3.3707,34.2695,27.2932,65.3,0.55,23.7,1.516,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,697,3.3646,34.2734,27.2969,65.3,0.54,23.5,1.364,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,697,3.3911,34.2684,27.2904,65.3,0.55,23.9,1.4409999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,697,3.4044,34.2644,27.2859,65.3,0.55,24.0,1.456,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,697,3.3701,34.2707,27.2942,65.2,0.55,23.7,1.5119999999999998,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,698,3.3616,34.274,27.2977,65.3,0.54,23.6,1.365,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,698,3.3907,34.2685,27.2905,65.3,0.55,23.7,1.44,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,698,3.4026,34.2649,27.2865,65.3,0.55,24.0,1.459,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,698,3.3689,34.271,27.2946,65.2,0.53,23.2,1.51,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,699,3.3604,34.2745,27.2982,65.3,0.54,23.6,1.3630000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,699,3.3879,34.269,27.2912,65.3,0.55,23.7,1.439,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,699,3.4019999999999997,34.265,27.2866,65.3,0.55,24.0,1.4569999999999999,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,699,3.3676,34.2715,27.2951,65.2,0.52,22.4,1.515,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,700,3.3583,34.2747,27.2985,65.3,0.54,23.6,1.364,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,700,3.3796,34.2703,27.293000000000003,65.3,0.55,23.7,1.4409999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,700,3.4013,34.2655,27.2871,65.3,0.55,24.0,1.454,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,700,3.3658,34.2718,27.2955,65.0,0.51,22.3,1.5130000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,701,3.3565,34.2747,27.2987,65.3,0.53,23.2,1.3619999999999999,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,701,3.3747,34.2708,27.2939,65.3,0.55,23.8,1.44,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,701,3.4003,34.2658,27.2874,65.3,0.55,24.1,1.4580000000000002,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,701,3.3576,34.2718,27.2963,65.0,0.51,22.0,1.51,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,702,3.3531,34.2754,27.2996,65.3,0.54,23.3,1.3630000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,702,3.3736,34.2711,27.2942,65.3,0.55,23.9,1.439,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,702,3.3989999999999996,34.2659,27.2876,65.3,0.55,24.0,1.456,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,702,3.3491,34.2723,27.2975,65.0,0.5,21.7,1.51,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,703,3.3515,34.2758,27.3001,65.3,0.54,23.4,1.3659999999999999,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,703,3.3704,34.2717,27.295,65.3,0.55,23.9,1.44,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,703,3.3967,34.2664,27.2883,65.3,0.55,23.9,1.455,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,703,3.3480000000000003,34.2721,27.2974,65.1,0.49,21.5,1.51,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,704,3.3510000000000004,34.2762,27.3004,65.3,0.54,23.5,1.3630000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,704,3.3668,34.273,27.2964,65.3,0.55,23.7,1.4409999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,704,3.3939999999999997,34.2668,27.2888,65.3,0.55,23.9,1.453,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,704,3.3466,34.272,27.2975,65.1,0.49,21.2,1.508,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,705,3.3507,34.2763,27.3005,65.3,0.54,23.3,1.364,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,705,3.3652,34.2736,27.296999999999997,65.3,0.54,23.6,1.439,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,705,3.3895,34.2679,27.2901,65.3,0.55,23.9,1.459,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,705,3.3408,34.2724,27.2984,65.3,0.5,21.8,1.5090000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,706,3.3505,34.2765,27.3007,65.3,0.53,23.2,1.3630000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,706,3.3636,34.2741,27.2976,65.3,0.54,23.6,1.4380000000000002,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,706,3.3853,34.269,27.2914,65.3,0.54,23.5,1.456,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,706,3.3377,34.2729,27.2991,64.5,0.5,21.7,1.506,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,707,3.3487,34.2767,27.301,65.3,0.53,23.1,1.361,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,707,3.3611,34.2746,27.2982,65.3,0.54,23.5,1.4369999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,707,3.3789,34.2702,27.293000000000003,65.3,0.54,23.4,1.454,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,707,3.3365,34.2735,27.2996,65.2,0.5,21.6,1.507,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,708,3.3473,34.2769,27.3013,65.3,0.53,23.2,1.36,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,708,3.3596,34.2746,27.2983,65.3,0.55,23.7,1.4369999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,708,3.3752,34.2707,27.2937,65.3,0.54,23.6,1.454,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,708,3.3339,34.2747,27.3008,65.1,0.5,21.9,1.508,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,709,3.3443,34.2774,27.302,65.3,0.54,23.2,1.36,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,709,3.3587,34.2748,27.2986,65.3,0.55,23.7,1.436,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,709,3.3722,34.2714,27.2946,65.3,0.55,23.7,1.456,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,709,3.3339,34.275,27.3011,65.3,0.5,21.8,1.507,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,710,3.3419,34.2779,27.3026,65.3,0.53,23.2,1.3630000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,710,3.3578,34.2751,27.2989,65.3,0.54,23.6,1.435,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,710,3.3699,34.2724,27.2956,65.3,0.55,23.9,1.454,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,710,3.3338,34.2752,27.3013,65.1,0.51,22.0,1.507,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,711,3.3412,34.278,27.3028,65.3,0.53,23.0,1.361,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,711,3.3541,34.2761,27.3,65.3,0.54,23.6,1.4380000000000002,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,711,3.3688,34.2731,27.2963,65.3,0.55,23.7,1.456,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,711,3.3332,34.2756,27.3016,65.1,0.51,22.2,1.5090000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,712,3.3404,34.278,27.3029,65.3,0.53,23.0,1.36,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,712,3.3517,34.2767,27.3008,65.3,0.54,23.5,1.436,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,712,3.3668,34.2737,27.2969,65.3,0.55,23.9,1.453,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,712,3.3316,34.2764,27.3024,65.3,0.52,22.6,1.506,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,713,3.3382,34.2787,27.3036,65.2,0.53,23.1,1.36,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,713,3.35,34.2771,27.3012,65.3,0.54,23.3,1.436,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,713,3.3653,34.274,27.2973,65.3,0.55,23.7,1.4569999999999999,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,713,3.3313,34.277,27.3029,65.2,0.51,22.3,1.506,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,714,3.3348,34.2795,27.3046,65.3,0.53,23.2,1.359,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,714,3.3484,34.2773,27.3015,65.3,0.54,23.3,1.4369999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,714,3.365,34.274,27.2973,65.3,0.55,23.8,1.4569999999999999,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,714,3.3322,34.278,27.3036,65.2,0.52,22.7,1.508,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,715,3.3339,34.2796,27.3048,65.3,0.53,23.1,1.3630000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,715,3.3473,34.2774,27.3017,65.3,0.54,23.5,1.436,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,715,3.3639,34.2742,27.2976,65.3,0.54,23.6,1.454,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,715,3.3298,34.279,27.3047,65.2,0.53,22.8,1.506,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,716,3.3321,34.2799,27.3052,65.3,0.53,22.9,1.36,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,716,3.3458,34.2776,27.302,65.3,0.54,23.5,1.4369999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,716,3.3632,34.2744,27.2978,65.3,0.55,23.8,1.4569999999999999,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,716,3.3282,34.2796,27.3053,64.9,0.53,22.8,1.505,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,717,3.3277,34.281,27.3065,65.3,0.52,22.7,1.359,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,717,3.3448,34.2781,27.3025,65.3,0.54,23.4,1.433,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,717,3.361,34.2749,27.2984,65.3,0.55,23.8,1.455,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,717,3.3253,34.2804,27.3062,65.2,0.52,22.7,1.506,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,718,3.3268,34.2813,27.3068,65.3,0.52,22.8,1.36,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,718,3.3433,34.2784,27.3029,65.3,0.54,23.5,1.433,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,718,3.3591,34.2753,27.2989,65.3,0.54,23.6,1.456,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,718,3.3236,34.2809,27.3068,65.3,0.52,22.5,1.504,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,719,3.3263,34.2813,27.3068,65.3,0.53,23.0,1.358,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,719,3.3412,34.2792,27.3037,65.3,0.54,23.6,1.433,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,719,3.3573,34.2755,27.2993,65.3,0.54,23.4,1.454,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,719,3.3187,34.2818,27.308000000000003,65.1,0.52,22.4,1.505,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,720,3.3264,34.2813,27.3068,65.3,0.53,23.0,1.36,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,720,3.3404,34.2805,27.3049,65.3,0.54,23.3,1.435,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,720,3.3552,34.2759,27.2998,65.3,0.54,23.5,1.453,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,720,3.3149,34.2825,27.3089,65.1,0.52,22.5,1.5019999999999998,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,721,3.3263,34.2814,27.3069,65.3,0.53,23.0,1.3619999999999999,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,721,3.3392,34.2813,27.3056,65.3,0.54,23.4,1.431,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,721,3.3548,34.2761,27.3,65.3,0.54,23.6,1.455,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,721,3.3133,34.2827,27.3092,65.2,0.52,22.5,1.505,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,722,3.3261,34.2813,27.3069,65.3,0.53,23.0,1.357,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,722,3.3375,34.2817,27.3061,65.3,0.53,23.2,1.433,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,722,3.3542,34.2762,27.3001,65.3,0.54,23.5,1.455,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,722,3.3117,34.2832,27.3097,65.2,0.52,22.5,1.505,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,723,3.3252,34.2817,27.3073,65.3,0.53,23.0,1.359,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,723,3.3360000000000003,34.2818,27.3063,65.3,0.54,23.3,1.43,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,723,3.3518,34.2767,27.3007,65.3,0.54,23.5,1.454,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,723,3.3107,34.2835,27.3101,65.2,0.52,22.5,1.5019999999999998,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,724,3.3247,34.2818,27.3074,65.3,0.53,23.0,1.359,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,724,3.3322,34.2821,27.3069,65.3,0.53,23.2,1.431,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,724,3.3498,34.2773,27.3014,65.3,0.54,23.4,1.453,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,724,3.3095,34.2838,27.3104,65.2,0.52,22.6,1.5019999999999998,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,725,3.3243,34.2819,27.3075,65.3,0.53,23.0,1.36,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,725,3.3241,34.2836,27.3089,65.3,0.53,22.9,1.43,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,725,3.3493,34.2773,27.3015,65.3,0.54,23.3,1.453,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,725,3.3068,34.2846,27.3113,65.2,0.52,22.6,1.5030000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,726,3.3237,34.2822,27.3078,65.3,0.53,23.0,1.36,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,726,3.3204,34.2841,27.3096,65.3,0.53,22.9,1.43,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,726,3.3489999999999998,34.2774,27.3016,65.3,0.54,23.3,1.454,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,726,3.3054,34.2851,27.3118,65.2,0.52,22.6,1.5030000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,727,3.3202,34.2828,27.3086,65.3,0.53,23.0,1.359,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,727,3.319,34.2843,27.3099,65.3,0.53,23.0,1.429,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,727,3.3476,34.2777,27.3019,65.3,0.54,23.4,1.4509999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,727,3.3046,34.2854,27.3122,65.1,0.52,22.6,1.5030000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,728,3.3178,34.2835,27.3094,65.3,0.52,22.8,1.357,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,728,3.3183,34.2845,27.3101,65.3,0.53,22.9,1.43,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,728,3.3457,34.2781,27.3024,65.3,0.54,23.4,1.453,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,728,3.3028,34.2859,27.3127,65.2,0.52,22.7,1.5,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,729,3.3166,34.2836,27.3096,65.3,0.52,22.5,1.359,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,729,3.3175,34.2845,27.3102,65.3,0.53,22.8,1.4280000000000002,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,729,3.3444,34.2785,27.3029,65.3,0.54,23.4,1.45,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,729,3.3018,34.2863,27.3131,65.2,0.52,22.6,1.5,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,730,3.3127,34.2841,27.3104,65.3,0.52,22.7,1.358,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,730,3.3169999999999997,34.2846,27.3103,65.3,0.53,22.9,1.43,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,730,3.3425,34.279,27.3035,65.3,0.54,23.4,1.4509999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,730,3.3012,34.2865,27.3134,65.3,0.52,22.6,1.499,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,731,3.3093,34.2848,27.3112,65.3,0.52,22.7,1.357,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,731,3.3168,34.2846,27.3104,65.3,0.53,23.0,1.426,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,731,3.3403,34.2795,27.3041,65.3,0.54,23.4,1.4509999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,731,3.2992,34.287,27.3139,65.2,0.52,22.5,1.5,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,732,3.3053,34.2858,27.3124,65.3,0.52,22.7,1.3559999999999999,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,732,3.3161,34.2847,27.3105,65.3,0.53,23.0,1.4269999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,732,3.3402,34.2798,27.3043,65.3,0.54,23.5,1.4509999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,732,3.2977,34.2875,27.3145,65.0,0.52,22.6,1.501,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,733,3.3022,34.2868,27.3135,65.3,0.52,22.7,1.357,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,733,3.3146,34.2847,27.3107,65.2,0.53,22.9,1.425,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,733,3.3398,34.2804,27.3048,65.3,0.54,23.4,1.45,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,733,3.2939,34.2879,27.3152,65.0,0.52,22.7,1.4980000000000002,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,734,3.3013,34.2869,27.3137,65.3,0.52,22.7,1.3619999999999999,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,734,3.313,34.2848,27.3109,65.3,0.52,22.7,1.425,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,734,3.3392,34.281,27.3054,65.3,0.54,23.3,1.449,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,734,3.2898,34.2891,27.3165,65.1,0.52,22.6,1.501,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,735,3.3004,34.2872,27.314,65.3,0.52,22.7,1.3559999999999999,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,735,3.3088,34.2855,27.3118,65.3,0.52,22.6,1.425,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,735,3.3387,34.2812,27.3056,65.3,0.53,23.2,1.4480000000000002,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,735,3.2884,34.2896,27.316999999999997,65.2,0.52,22.7,1.5,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,736,3.2984,34.2877,27.3146,65.4,0.52,22.6,1.359,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,736,3.3024,34.2868,27.3135,65.3,0.52,22.6,1.425,
